date_i,n_clouds,LCL_srf,z_cloudbase,dLCL_decoupling,z_inv_base,z_inv_top,sfc_inversion,top_inversion,qT_BL,qT_jump,qT_3km,thetaL_BL,thetaL_jump,thetaL_3km,BLwnd_dir_avg,BLwnd_spd_avg,dq_decoupling,dtheta_decoupling,wellmixed_dtv,decoupled_dtv,wellmixed_dLCL,decoupled_dLCL
08-Jan-2015 12:00:00,NaN,2986.28063604406,NaN,NaN,1658,2050,0,0,5.14431623931624,-3.48320718201494,1.66110905730129,299.59300976801,6.00784269956654,311.791816267019,301.570918990051,12.8929902319902,-0.275973154362416,-0.600000000000023,0,0,0,0
09-Jan-2015 00:00:00,NaN,1391.76373403085,NaN,NaN,929,1142,0,0,6.16512651265127,-4.75410384976175,1.41102266288952,288.647909790979,8.17399022429095,309.670370922654,282.460122326479,11.6051474147415,0.188084237950499,0.0409986973513128,0,0,0,0
09-Jan-2015 12:00:00,NaN,2622.91555088209,NaN,NaN,1897,2042,0,0,5.65141449120938,-5.26204607015675,0.389368421052631,298.569765583378,4.69285505623651,309.185057072193,295.04315764377,12.4426611614278,0.181124237664358,-0.35740617832937,0,0,0,0
10-Jan-2015 00:00:00,NaN,1145.97801449031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
10-Jan-2015 12:00:00,NaN,3106.97762141723,NaN,NaN,2192,2277,0,0,4.96672421731123,-3.17937862907594,1.78734558823529,300.349332412523,4.37574522608134,308.974419546589,285.038866280134,10.7130662983425,NaN,NaN,0,0,0,0
11-Jan-2015 00:00:00,NaN,1392.82404173262,NaN,NaN,319,641,0,0,6.28759197324415,-2.74624103478932,3.54135093845482,289.979431438127,5.51965504756049,307.241410090789,75.3538400673099,10.7768093645485,NaN,NaN,0,0,0,0
11-Jan-2015 12:00:00,NaN,2381.83703788944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
12-Jan-2015 00:00:00,NaN,2130.90232503725,NaN,NaN,100,392,0,0,5.589125,-1.72521634045077,3.86390865954923,293.97,4.64482266818828,308.945957231525,72.9841536975197,8.8151,NaN,NaN,0,0,0,0
12-Jan-2015 12:00:00,NaN,3349.63699009101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
13-Jan-2015 00:00:00,NaN,2014.4258764177,NaN,NaN,487,755,0,0,6.58668094218415,-2.68839767046511,3.89828327171904,296.55,9.03204464583291,311.031717744626,89.7246838079421,3.08675160599572,0.304423076923077,-0.52060439560438,0,0,0,0
13-Jan-2015 12:00:00,NaN,2019.77764219534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
14-Jan-2015 00:00:00,NaN,424.511816374308,NaN,NaN,436,709,0,0,9.97292067307692,-6.63667886084985,3.33624181222707,293.200721153846,6.73458292020945,317.016219012386,330.10434598227,3.10438701923077,NaN,NaN,0,0,0,0
14-Jan-2015 12:00:00,NaN,903.557640333341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
15-Jan-2015 00:00:00,NaN,1149.02918369594,NaN,NaN,895,1207,0,0,8.24464,-6.2172867268623,2.0273532731377,291.874057142857,7.96893162294788,313.975889543112,299.518096806033,6.91550285714286,0.255195853605628,0.63451145061822,0,0,0,0
15-Jan-2015 12:00:00,NaN,1401.05102497584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
16-Jan-2015 00:00:00,NaN,1148.37513197685,NaN,NaN,461,515,0,0,7.97235827664399,-5.71510817464481,2.25725010199918,291.076984126984,5.51052518028081,312.094084611319,89.6959501983138,7.22805215419501,0.259631147540983,0.158196721311469,0,0,0,0
16-Jan-2015 12:00:00,NaN,1401.84806339377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
17-Jan-2015 00:00:00,NaN,1396.27202144058,NaN,NaN,267,535,0,0,7.86348178137652,-5.15451883514968,2.70896294622684,292.671862348178,10.5321593230354,310.535549580312,85.9845261490783,15.1827692307692,NaN,NaN,0,0,0,0
17-Jan-2015 12:00:00,NaN,3119.85804037304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
18-Jan-2015 00:00:00,NaN,475.602011124098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
18-Jan-2015 12:00:00,NaN,903.046230329148,NaN,NaN,372,517,0,0,12.1139488636364,-8.02041051341929,4.09353835021708,296.016761363636,7.28454018008614,312.409397145312,89.1932712556677,5.36925568181818,NaN,NaN,0,0,0,0
19-Jan-2015 00:00:00,1,901.342180406725,775,-126.342180406725,941,1404,0,0,9.95560803474484,-9.30103616930142,0.654571865443425,292.56335504886,9.63311499793025,321.372950832246,49.0024930281956,2.82923235613464,NaN,NaN,1,0,1,0
19-Jan-2015 12:00:00,NaN,1027.35227654884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
20-Jan-2015 00:00:00,NaN,775.946099063873,NaN,NaN,181,796,0,0,10.0513664596273,-5.72553397490228,4.32583248472505,291.737267080745,11.7401637120063,316.361116775176,357.052472594294,1.542,NaN,NaN,0,0,0,0
20-Jan-2015 12:00:00,NaN,2468.53947235255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
21-Jan-2015 00:00:00,NaN,2018.24802427953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
21-Jan-2015 12:00:00,NaN,1029.2965702288,NaN,NaN,378,806,0,0,13.0116061452514,-8.06440981017286,4.94719633507853,297.148463687151,10.7329284333864,317.43698627837,10.2243242916502,6.91100279329609,NaN,NaN,0,0,0,0
22-Jan-2015 00:00:00,NaN,902.194079663176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
22-Jan-2015 12:00:00,NaN,1276.55977145447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
23-Jan-2015 00:00:00,NaN,1272.20655078836,NaN,NaN,394,635,0,0,7.90058823529412,-5.40597793146321,2.49461030383091,291.447727272727,4.75540924807495,315.520532794088,272.105752736651,6.39270320855615,0.0570987654320998,0.306995884773698,0,0,0,0
23-Jan-2015 12:00:00,NaN,1151.21024616167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
24-Jan-2015 00:00:00,NaN,1394.41504339492,NaN,NaN,611,802,0,0,6.68935702199662,-5.7182521425799,0.971104879416713,290.343485617597,7.59333403578017,312.003180948483,296.320132261706,4.06677495769882,NaN,NaN,0,0,0,0
24-Jan-2015 12:00:00,NaN,1152.3012845378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
25-Jan-2015 00:00:00,NaN,1146.84949727556,NaN,NaN,386,939,0,0,7.59530054644809,-5.85931147825444,1.73598906819365,289.995218579235,4.37597708925631,311.426577901635,271.495145171399,14.464325136612,NaN,NaN,0,0,0,0
25-Jan-2015 12:00:00,NaN,3469.78331869931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
26-Jan-2015 00:00:00,NaN,1270.27340715963,NaN,NaN,361,786,0,0,7.17631964809384,-2.05475252335811,5.12156712473573,290.156304985337,12.460473453782,307.201549962033,85.5707856475939,9.74640469208211,NaN,NaN,0,0,0,0
26-Jan-2015 12:00:00,NaN,3240.83143277675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
27-Jan-2015 00:00:00,NaN,2013.66177568307,NaN,NaN,134,312,0,0,6.94083333333333,-1.06849465766906,5.87233867566428,296.012719298246,6.68820090968944,311.71645551614,82.9378847465548,12.6831754385965,NaN,NaN,0,0,0,0
27-Jan-2015 12:00:00,NaN,3123.96138513066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
28-Jan-2015 00:00:00,NaN,2388.15151300689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
28-Jan-2015 12:00:00,NaN,2151.1708069892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
29-Jan-2015 00:00:00,NaN,1029.68556693715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
29-Jan-2015 12:00:00,NaN,2027.04911462681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
30-Jan-2015 00:00:00,NaN,2624.89922415966,NaN,NaN,165,263,0,0,5.72948275862069,-1.32167584562903,4.40780691299166,298.947931034483,6.55415109412496,310.000562264466,80.9173313228005,9.87588965517241,NaN,NaN,0,0,0,0
30-Jan-2015 12:00:00,NaN,2636.31750907315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
31-Jan-2015 00:00:00,NaN,1024.04966924103,NaN,NaN,378,723,0,0,8.97445530726257,-5.0873974560229,3.88705785123967,291.701675977654,12.5586128035381,309.566624938164,89.1992734856483,11.1780642458101,NaN,NaN,0,0,0,0
01-Feb-2015 00:00:00,NaN,1149.46528702233,NaN,NaN,333,521,0,0,8.33111821086262,-2.29464571895323,6.03647249190939,293.324760383386,7.20939321949976,309.514385680403,272.296359176972,13.7852172523962,NaN,NaN,0,0,0,0
02-Feb-2015 00:00:00,NaN,902.364489766463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
02-Feb-2015 12:00:00,NaN,603.218465240342,NaN,NaN,20,409,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
03-Feb-2015 00:00:00,NaN,1152.08305007558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
03-Feb-2015 12:00:00,NaN,1028.12985529177,NaN,NaN,20,134,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
04-Feb-2015 00:00:00,NaN,1028.3242789784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
04-Feb-2015 12:00:00,NaN,904.580726888184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
05-Feb-2015 00:00:00,NaN,399.930407629908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
05-Feb-2015 12:00:00,NaN,777.84861027952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
06-Feb-2015 00:00:00,NaN,900.320236835522,NaN,NaN,478,657,0,0,9.53620087336244,-5.08438545280169,4.45181542056075,291.833406113537,3.37670774769128,315.054650893835,313.633797191564,6.64608733624454,NaN,NaN,0,0,0,0
06-Feb-2015 12:00:00,NaN,1153.39265637414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
07-Feb-2015 00:00:00,NaN,1024.24384472631,NaN,NaN,447,736,0,0,9.10838407494145,-5.2361743975221,3.87220967741935,291.052224824356,8.60744578949897,313.673054815919,89.6852567817406,8.80480796252927,NaN,NaN,0,0,0,0
07-Feb-2015 12:00:00,NaN,1280.19120536679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
08-Feb-2015 00:00:00,NaN,1026.57488456308,NaN,NaN,324,691,0,0,9.98356907894737,-4.17078310108759,5.81278597785978,294.705098684211,15.2125602482203,312.986716551809,279.022803105607,9.54873355263158,NaN,NaN,0,0,0,0
08-Feb-2015 12:00:00,NaN,1654.4386871965,NaN,NaN,178,489,0,0,12.0158860759494,-6.10558663865033,5.91029943729904,301.133860759494,7.18182031743817,314.917948156625,68.628671050002,3.94120886075949,NaN,NaN,0,0,0,0
09-Feb-2015 00:00:00,NaN,463.526471677982,NaN,NaN,314,449,0,0,13.7864965986395,-9.09789263824342,4.68860396039604,294.31649659864,9.2450026400395,317.971997882813,25.0513528375602,3.10148299319728,NaN,NaN,0,0,0,0
09-Feb-2015 12:00:00,NaN,1030.65825759344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
10-Feb-2015 00:00:00,NaN,513.542371243774,NaN,NaN,378,784,0,0,11.6290782122905,-6.69240381525896,4.93667439703154,295.464106145251,10.0217194731516,317.030409761213,57.5843223071471,1.13281005586592,NaN,NaN,0,0,0,0
10-Feb-2015 12:00:00,NaN,1281.16014901088,NaN,NaN,237,704,0,0,12.7410138248848,-7.92382443447065,4.81718939041415,299.699078341014,7.00077065696183,314.133757969999,32.4694895333231,6.07443778801843,NaN,NaN,0,0,0,0
11-Feb-2015 00:00:00,NaN,1149.68335925367,NaN,NaN,448,520,0,0,8.8403738317757,-4.74786647574375,4.09250735603195,292.916004672897,8.57751639107499,315.561033212267,276.492165354549,12.6134158878505,NaN,NaN,0,0,0,0
11-Feb-2015 12:00:00,NaN,1531.12942231156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
12-Feb-2015 00:00:00,NaN,1026.38056592861,NaN,NaN,272,625,0,0,10.3896428571429,-6.11523603896104,4.27440681818182,294.082738095238,8.58344766163788,316.046618826557,79.9959518785944,9.87206349206349,NaN,NaN,0,0,0,0
13-Feb-2015 00:00:00,1,248.319073674488,319,70.6809263255117,319,692,0,0,14.2342474916388,-10.334713743859,3.89953374777975,294.222082018927,8.30978236635571,315.177820401273,8.7248132968284,3.79397324414716,NaN,NaN,0,0,1,0
13-Feb-2015 12:00:00,NaN,1025.79768088362,NaN,NaN,1083,1485,0,0,10.1268861712135,-8.77547440650766,1.35141176470588,293.909125117592,12.1915760217598,312.865335116933,46.2418391308217,8.99669238005644,NaN,NaN,0,0,0,0
14-Feb-2015 00:00:00,1,600.067483007008,1504,903.932516992992,1710,1945,0,0,8.9146775147929,-8.3996775147929,0.515,292.391101152369,11.0059137730045,311.098507462686,28.5941449306674,11.2471715976331,2.18647618733944,-2.4128252420789,0,1,0,1
14-Feb-2015 12:00:00,NaN,1272.68999430991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
15-Feb-2015 00:00:00,NaN,1390.17381872237,NaN,NaN,592,834,0,0,5.78527097902098,-2.68712597575514,3.09814500326584,287.613898601399,3.01164591535297,315.528313698004,280.592981681641,7.82412237762238,NaN,NaN,0,0,0,0
15-Feb-2015 12:00:00,NaN,1399.98854380555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
16-Feb-2015 00:00:00,NaN,1394.94552010017,NaN,NaN,221,504,0,0,7.18189054726368,-1.20310912089118,5.9787814263725,291.087562189055,10.5268337513843,308.423766155622,83.227950868391,11.0190348258706,NaN,NaN,0,0,0,0
16-Feb-2015 12:00:00,NaN,1774.67313947063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
17-Feb-2015 00:00:00,NaN,1892.72075665888,NaN,NaN,361,664,0,0,8.0958504398827,-4.38386048793862,3.71198995194408,297.291202346041,7.6054647158378,313.041511522345,284.357003785015,9.31078592375367,NaN,NaN,0,0,0,0
17-Feb-2015 12:00:00,NaN,1529.39218843742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
18-Feb-2015 00:00:00,NaN,575.117090641145,NaN,NaN,187,475,0,0,12.6981437125749,-7.64710628955259,5.05103742302226,294.233532934132,9.77339760926037,314.121069220888,33.9461229158895,0.854101796407186,NaN,NaN,0,0,0,0
20-Feb-2015 00:00:00,NaN,1024.43803227763,NaN,NaN,398,541,0,0,9.33087301587302,-3.57246587773686,5.75840713813615,292.42962962963,5.11882333422557,316.236244331175,273.680503269327,4.70486772486773,NaN,NaN,0,0,0,0
20-Feb-2015 12:00:00,NaN,1026.38056592861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
21-Feb-2015 00:00:00,NaN,773.460397656518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
21-Feb-2015 12:00:00,NaN,901.512540020547,NaN,NaN,604,844,0,0,10.6008732876712,-6.35000519590898,4.25086809176225,294.508390410959,5.21062753352737,310.345754268567,14.5544294413083,9.17718835616438,NaN,NaN,0,0,0,0
22-Feb-2015 00:00:00,NaN,586.880268578192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
22-Feb-2015 12:00:00,NaN,2262.29095926356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
23-Feb-2015 00:00:00,NaN,1391.76373403085,NaN,NaN,629,944,0,0,6.23651067323481,0.459561466068672,6.69607213930348,288.996798029557,12.666356406938,310.933701968207,281.281396669752,13.3247536945813,-0.188170731707317,0.120731707317077,0,0,0,0
23-Feb-2015 12:00:00,NaN,2633.833537453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
24-Feb-2015 00:00:00,NaN,1646.30695299407,NaN,NaN,77,584,0,0,8.28,0.388224081822406,8.66822408182241,296.4,9.68447186162257,314.326979590316,66.2251475297764,11.565,NaN,NaN,0,0,0,0
24-Feb-2015 12:00:00,NaN,1031.63123006288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
25-Feb-2015 00:00:00,NaN,197.755985142502,NaN,NaN,20,204,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
25-Feb-2015 12:00:00,NaN,1443.63343530406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
26-Feb-2015 00:00:00,NaN,779.16656411605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
26-Feb-2015 12:00:00,NaN,603.44372211233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
27-Feb-2015 00:00:00,1,475.690250931432,814,338.309749068568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1
27-Feb-2015 12:00:00,NaN,1026.38056592861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
28-Feb-2015 00:00:00,NaN,424.276460958392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
01-Mar-2015 00:00:00,NaN,1022.8848711317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
01-Mar-2015 12:00:00,NaN,1277.52782553642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
02-Mar-2015 00:00:00,NaN,1024.04966924103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
02-Mar-2015 12:00:00,NaN,1398.66082595469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
03-Mar-2015 00:00:00,NaN,899.298663630106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
03-Mar-2015 12:00:00,NaN,2019.77764219534,NaN,NaN,2672,2817,1,1,NaN,NaN,NaN,NaN,NaN,NaN,279.914483411644,7.82221945701357,0.650849473267545,-0.939416277201815,0,0,0,0
04-Mar-2015 00:00:00,NaN,774.483615278533,NaN,NaN,462,749,0,0,9.10245475113122,-3.9072809791201,5.19517377201112,290.095248868778,7.21344814634568,307.325075727529,275.345759701236,8.2873778280543,0.1579,0.0190000000000055,0,0,0,0
04-Mar-2015 12:00:00,NaN,2630.8540337013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
05-Mar-2015 00:00:00,NaN,1023.27308846509,NaN,NaN,530,655,0,0,8.41509803921568,-4.43256032847922,3.98253771073647,290.180490196078,4.86214145924373,309.078472068192,86.1009941596097,7.16324509803922,NaN,NaN,0,0,0,0
05-Mar-2015 12:00:00,NaN,2507.98982803197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
06-Mar-2015 00:00:00,NaN,1148.81115265811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
06-Mar-2015 12:00:00,NaN,1402.11377649749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
07-Mar-2015 00:00:00,NaN,1147.93916668057,NaN,NaN,474,644,0,0,8.10261013215859,-3.40090486422035,4.70170526793824,291.403414096916,8.10305931553313,307.062376649365,86.4688516866594,5.81363436123348,NaN,NaN,0,0,0,0
07-Mar-2015 12:00:00,NaN,1895.23467383408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
08-Mar-2015 00:00:00,NaN,1396.27202144058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
08-Mar-2015 12:00:00,NaN,1277.52782553642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
09-Mar-2015 00:00:00,NaN,900.490535168768,NaN,NaN,269,492,0,0,9.56399598393574,-2.62269182080915,6.94130416312659,292.222489959839,6.6796677207563,308.032957747385,89.6328018491147,9.16117269076305,NaN,NaN,0,0,0,0
09-Mar-2015 12:00:00,NaN,2140.21674240867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
10-Mar-2015 00:00:00,NaN,884.752701307062,NaN,NaN,313,592,0,0,8.4342032967033,-3.26729360951863,5.16690968718466,292.573626373626,7.79536826869406,307.237594202583,322.719488980364,2.03340659340659,NaN,NaN,0,0,0,0
10-Mar-2015 12:00:00,NaN,1276.31779565191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
11-Mar-2015 00:00:00,NaN,900.490535168768,NaN,NaN,378,823,0,0,9.55861731843575,-4.95558606843575,4.60303125,292.267318435754,8.91481256421423,306.959922122731,292.33468514969,4.51616480446927,NaN,NaN,0,0,0,0
11-Mar-2015 12:00:00,NaN,2145.08264619556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
12-Mar-2015 00:00:00,NaN,1397.86440154485,NaN,NaN,163,486,0,0,8.34055944055944,-3.0798280864682,5.26073135409124,294.364335664336,11.4720995718171,310.555662250779,77.520924181061,9.53955244755245,NaN,NaN,0,0,0,0
12-Mar-2015 12:00:00,NaN,1775.68172176276,NaN,NaN,20,288,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
13-Mar-2015 00:00:00,NaN,2868.61752910749,NaN,NaN,20,159,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
13-Mar-2015 12:00:00,NaN,1153.39265637414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
14-Mar-2015 00:00:00,NaN,948.875780207217,NaN,NaN,395,550,0,0,11.3410182370821,-0.109118365451771,11.2318998716303,297.163829787234,5.27415747562901,312.692307909261,276.856851696385,14.4763647416413,NaN,NaN,0,0,0,0
14-Mar-2015 12:00:00,NaN,473.224344578525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
15-Mar-2015 00:00:00,1,172.466735825539,661,488.533264174461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1
15-Mar-2015 12:00:00,NaN,776.824003020893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
16-Mar-2015 00:00:00,2,108.694724327219,776,667.305275672781,2035,2268,0,0,9.87193796526054,-7.90693796526054,1.965,293.576266137041,11.8643438148052,310.242375601926,276.936550162157,8.69540049627791,4.29022732409829,-6.03565985340174,0,1,0,1
